,meter_id,interval_date_time,energy_wh
0,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T14:15:00.000Z,162.2
1,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T09:45:00.000Z,226.7
2,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T18:45:00.000Z,128.0
3,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T04:15:00.000Z,98.6
4,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T02:30:00.000Z,144.8
5,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T12:30:00.000Z,141.3
6,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T09:00:00.000Z,902.3
7,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T05:30:00.000Z,78.8
8,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T14:00:00.000Z,159.6
9,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T05:45:00.000Z,135.2
10,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T14:45:00.000Z,307.3
11,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T12:00:00.000Z,691.8
12,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T15:30:00.000Z,547.5
13,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T11:00:00.000Z,691.2
14,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T06:30:00.000Z,135.9
15,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T06:00:00.000Z,95.1
16,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T03:15:00.000Z,105.5
17,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T04:00:00.000Z,79.3
18,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T05:45:00.000Z,459.1
19,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T18:45:00.000Z,200.5
20,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T12:00:00.000Z,309.1
21,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T17:15:00.000Z,655.0
22,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T03:15:00.000Z,131.9
23,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T14:30:00.000Z,305.8
24,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T03:30:00.000Z,86.8
25,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T02:30:00.000Z,131.9
26,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T01:00:00.000Z,128.1
27,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T15:30:00.000Z,133.7
28,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T18:30:00.000Z,356.8
29,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T13:45:00.000Z,179.9
30,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T07:15:00.000Z,285.9
31,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T00:00:00.000Z,299.9
32,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T00:00:00.000Z,619.8
33,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T00:00:00.000Z,1293.7
34,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T11:30:00.000Z,143.9
35,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T04:00:00.000Z,105.6
36,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T02:30:00.000Z,95.4
37,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T13:45:00.000Z,455.0
38,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T01:45:00.000Z,107.9
39,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T09:30:00.000Z,895.3
40,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T19:15:00.000Z,105.3
41,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T17:00:00.000Z,120.2
42,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T17:15:00.000Z,740.5
43,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T17:45:00.000Z,486.2
44,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T13:45:00.000Z,1553.0
45,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T14:15:00.000Z,402.7
46,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T14:15:00.000Z,566.5
47,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T17:15:00.000Z,103.1
