,meter_id,interval_date_time,energy_wh
0,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T05:00:00.000Z,87.1
1,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T18:30:00.000Z,128.5
2,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T16:45:00.000Z,99.6
3,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T01:45:00.000Z,137.3
4,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T00:45:00.000Z,108.0
5,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T07:15:00.000Z,430.2
6,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T07:15:00.000Z,128.7
7,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T09:15:00.000Z,211.5
8,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T12:30:00.000Z,1534.7
9,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T11:45:00.000Z,426.4
10,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T12:00:00.000Z,1006.6
11,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T14:45:00.000Z,126.3
12,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T09:15:00.000Z,1420.5
13,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T10:30:00.000Z,1031.7
14,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T20:00:00.000Z,238.6
15,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T02:15:00.000Z,91.8
16,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T23:45:00.000Z,117.5
17,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T03:00:00.000Z,97.1
18,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T13:30:00.000Z,132.1
19,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T13:15:00.000Z,555.7
20,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T10:00:00.000Z,216.7
21,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T12:45:00.000Z,132.4
22,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T10:00:00.000Z,760.3
23,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T03:30:00.000Z,121.3
24,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T01:15:00.000Z,105.8
25,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T01:45:00.000Z,148.3
26,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T17:45:00.000Z,540.0
27,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T06:00:00.000Z,96.1
28,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T14:45:00.000Z,491.9
29,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T04:00:00.000Z,148.6
30,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T16:15:00.000Z,373.6
31,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T12:15:00.000Z,265.7
32,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T12:30:00.000Z,598.2
33,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T05:45:00.000Z,102.9
34,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T19:00:00.000Z,118.9
35,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T04:30:00.000Z,108.6
36,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T07:45:00.000Z,184.5
37,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T15:30:00.000Z,444.3
38,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T06:45:00.000Z,94.6
39,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T00:45:00.000Z,90.5
40,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T15:00:00.000Z,143.0
41,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T08:00:00.000Z,228.9
