,meter_id,interval_date_time,energy_wh
0,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T00:00:00.000Z,263.7
1,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T06:45:00.000Z,111.8
2,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T04:45:00.000Z,138.1
3,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T05:00:00.000Z,112.5
4,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T09:00:00.000Z,284.5
5,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T06:45:00.000Z,83.3
6,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T15:00:00.000Z,508.0
7,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T01:15:00.000Z,176.8
8,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T16:15:00.000Z,95.8
9,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T06:00:00.000Z,88.3
10,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T11:30:00.000Z,229.4
11,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T09:30:00.000Z,231.6
12,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T10:45:00.000Z,1063.3
13,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T16:30:00.000Z,123.0
14,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T00:45:00.000Z,152.6
15,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T04:45:00.000Z,112.2
16,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T05:00:00.000Z,138.4
17,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T15:00:00.000Z,117.2
18,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T09:15:00.000Z,482.4
19,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T14:00:00.000Z,116.8
20,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T02:00:00.000Z,96.5
21,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T19:45:00.000Z,550.5
22,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T15:00:00.000Z,464.4
23,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T18:45:00.000Z,139.7
24,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T08:45:00.000Z,794.4
25,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T11:45:00.000Z,748.8
26,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T10:15:00.000Z,1030.3
27,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T01:30:00.000Z,165.5
28,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T03:00:00.000Z,140.8
29,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T05:15:00.000Z,150.9
30,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T07:00:00.000Z,84.9
31,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T03:45:00.000Z,86.3
32,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T18:15:00.000Z,307.8
33,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T18:15:00.000Z,1234.3
34,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T08:45:00.000Z,317.1
35,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T08:15:00.000Z,232.3
36,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T20:15:00.000Z,130.0
37,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T06:15:00.000Z,138.2
38,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T10:45:00.000Z,228.2
39,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T18:30:00.000Z,796.1
40,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T09:15:00.000Z,367.7
41,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T05:30:00.000Z,141.8
42,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T05:45:00.000Z,114.3
43,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T21:45:00.000Z,790.0
44,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T06:30:00.000Z,115.0
