,meter_id,interval_date_time,energy_wh
0,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T11:30:00.000Z,650.4
1,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T05:45:00.000Z,143.0
2,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T06:15:00.000Z,112.1
3,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T09:00:00.000Z,844.4
4,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T02:00:00.000Z,146.5
5,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T16:00:00.000Z,569.0
6,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T00:30:00.000Z,122.3
7,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T08:15:00.000Z,322.8
8,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T04:30:00.000Z,95.5
9,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T07:30:00.000Z,353.2
10,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T10:30:00.000Z,127.5
11,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T23:30:00.000Z,899.5
12,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T02:15:00.000Z,82.1
13,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T18:45:00.000Z,499.0
14,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T18:30:00.000Z,508.3
15,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T12:15:00.000Z,148.9
16,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T11:15:00.000Z,928.1
17,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T01:00:00.000Z,156.8
18,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T12:15:00.000Z,153.5
19,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T06:15:00.000Z,138.9
20,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T08:00:00.000Z,305.0
21,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T12:30:00.000Z,512.4
22,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T05:15:00.000Z,146.7
23,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T00:15:00.000Z,214.9
24,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T17:00:00.000Z,217.1
25,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T07:15:00.000Z,484.0
26,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T10:00:00.000Z,1313.1
27,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T01:30:00.000Z,114.7
28,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T08:00:00.000Z,199.8
29,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T05:30:00.000Z,146.8
30,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T16:00:00.000Z,164.2
31,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T19:30:00.000Z,222.4
32,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T01:30:00.000Z,96.6
33,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T13:45:00.000Z,132.7
34,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T03:00:00.000Z,94.2
35,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T13:15:00.000Z,139.5
36,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T02:45:00.000Z,140.5
37,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T10:30:00.000Z,99.9
38,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T04:15:00.000Z,109.0
39,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T03:45:00.000Z,136.2
40,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T11:45:00.000Z,715.3
41,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T17:45:00.000Z,109.6
42,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T09:00:00.000Z,217.0
43,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T13:30:00.000Z,211.8
44,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T16:45:00.000Z,355.8
45,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T00:15:00.000Z,205.5
46,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T01:00:00.000Z,102.5
47,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T10:00:00.000Z,118.9
48,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-04T10:45:00.000Z,646.0
49,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-03T13:00:00.000Z,557.8
50,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T04:15:00.000Z,138.6
51,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T10:15:00.000Z,221.5
52,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-07T18:00:00.000Z,236.8
53,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-05T01:15:00.000Z,99.8
54,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-01T08:15:00.000Z,303.7
55,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-02T12:30:00.000Z,149.3
56,475bd821-23e6-4634-83c3-d85aa0c548c9,2020-06-06T02:00:00.000Z,142.5
57,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-03T06:45:00.000Z,218.3
58,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T14:00:00.000Z,0.0
59,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-01T15:00:00.000Z,0.0
60,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T12:45:00.000Z,0.0
61,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-05T21:30:00.000Z,497.0
62,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T14:30:00.000Z,0.0
63,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-07T03:15:00.000Z,127.0
64,a55b578f-5bbf-4a46-a83c-1d911ed1ff95,2020-06-06T08:15:00.000Z,0.0
